match_id,series_id,series_name,host_country,match_type,match_desc,match_date,venue_name,venue_city,venue_country,venue_capacity,team1,team2,winner_team,victory_margin,victory_type,toss_winner,toss_decision,player_id,player_name,country,playing_role,batting_style,bowling_style,runs_scored,balls_faced,batting_position,centuries,wickets_taken,overs_bowled,economy_rate,catches,stumpings
M037,S003,England Tour of India 2025,India,Test,Bangladesh vs New Zealand Test,12-03-2024,MCG,Melbourne,Australia,100000,Bangladesh,New Zealand,New Zealand,66,runs,New Zealand,Bat,P001,Virat Kohli,India,Batsman,Right-hand bat,None,107,48,5,1,0,0,0,0,0
M038,S001,Border-Gavaskar Trophy,India,Test,India vs England Test,06-05-2024,MCG,Melbourne,Australia,100000,India,England,England,89,wickets,India,Bat,P007,MS Dhoni,India,Wicket-keeper,Right-hand bat,None,26,119,10,0,0,0,0,3,1
M038,S001,Border-Gavaskar Trophy,India,Test,India vs England Test,06-05-2024,MCG,Melbourne,Australia,100000,India,England,England,89,wickets,India,Bat,P001,Virat Kohli,India,Batsman,Right-hand bat,None,38,58,5,0,0,0,0,3,0
M038,S001,Border-Gavaskar Trophy,India,Test,India vs England Test,06-05-2024,MCG,Melbourne,Australia,100000,India,England,England,89,wickets,India,Bat,P003,Ben Stokes,England,All-rounder,Left-hand bat,Right-arm fast-medium,53,27,1,0,1,2,7.9,3,0
M038,S001,Border-Gavaskar Trophy,India,Test,India vs England Test,06-05-2024,MCG,Melbourne,Australia,100000,India,England,England,89,wickets,India,Bat,P001,Virat Kohli,India,Batsman,Right-hand bat,None,79,18,3,0,0,0,0,2,0
M038,S001,Border-Gavaskar Trophy,India,Test,India vs England Test,06-05-2024,MCG,Melbourne,Australia,100000,India,England,England,89,wickets,India,Bat,P003,Ben Stokes,England,All-rounder,Left-hand bat,Right-arm fast-medium,121,83,8,1,4,24,3.4,2,0
M039,S001,Border-Gavaskar Trophy,India,Test,Bangladesh vs England Test,06-01-2023,Lord's,London,England,30000,Bangladesh,England,England,60,wickets,England,Bowl,P004,Jasprit Bumrah,India,Bowler,Right-hand bat,Right-arm fast,115,38,7,1,4,20,3.9,2,0
M039,S001,Border-Gavaskar Trophy,India,Test,Bangladesh vs England Test,06-01-2023,Lord's,London,England,30000,Bangladesh,England,England,60,wickets,England,Bowl,P003,Ben Stokes,England,All-rounder,Left-hand bat,Right-arm fast-medium,22,30,2,0,4,12,7.3,0,0
M039,S001,Border-Gavaskar Trophy,India,Test,Bangladesh vs England Test,06-01-2023,Lord's,London,England,30000,Bangladesh,England,England,60,wickets,England,Bowl,P008,Pat Cummins,Australia,Bowler,Right-hand bat,Right-arm fast,149,86,8,1,4,20,3.2,2,0
M039,S001,Border-Gavaskar Trophy,India,Test,Bangladesh vs England Test,06-01-2023,Lord's,London,England,30000,Bangladesh,England,England,60,wickets,England,Bowl,P006,Shakib Al Hasan,Bangladesh,All-rounder,Left-hand bat,Left-arm orthodox,68,63,5,0,0,0,0,2,0
M039,S001,Border-Gavaskar Trophy,India,Test,Bangladesh vs England Test,06-01-2023,Lord's,London,England,30000,Bangladesh,England,England,60,wickets,England,Bowl,P007,MS Dhoni,India,Wicket-keeper,Right-hand bat,None,10,45,7,0,0,0,0,1,1
M040,S002,World Cup 2023,India,ODI,India vs Bangladesh ODI,16-08-2023,Eden Gardens,Kolkata,India,66000,India,Bangladesh,India,71,wickets,Bangladesh,Bat,P005,Kane Williamson,New Zealand,Batsman,Right-hand bat,Right-arm offbreak,56,59,4,0,0,0,0,2,0
M040,S002,World Cup 2023,India,ODI,India vs Bangladesh ODI,16-08-2023,Eden Gardens,Kolkata,India,66000,India,Bangladesh,India,71,wickets,Bangladesh,Bat,P006,Shakib Al Hasan,Bangladesh,All-rounder,Left-hand bat,Left-arm orthodox,30,62,11,0,1,5,4.8,2,0
M040,S002,World Cup 2023,India,ODI,India vs Bangladesh ODI,16-08-2023,Eden Gardens,Kolkata,India,66000,India,Bangladesh,India,71,wickets,Bangladesh,Bat,P006,Shakib Al Hasan,Bangladesh,All-rounder,Left-hand bat,Left-arm orthodox,32,50,6,0,0,0,0,1,0
M040,S002,World Cup 2023,India,ODI,India vs Bangladesh ODI,16-08-2023,Eden Gardens,Kolkata,India,66000,India,Bangladesh,India,71,wickets,Bangladesh,Bat,P007,MS Dhoni,India,Wicket-keeper,Right-hand bat,None,70,72,8,0,0,0,0,1,0
M040,S002,World Cup 2023,India,ODI,India vs Bangladesh ODI,16-08-2023,Eden Gardens,Kolkata,India,66000,India,Bangladesh,India,71,wickets,Bangladesh,Bat,P005,Kane Williamson,New Zealand,Batsman,Right-hand bat,Right-arm offbreak,87,60,8,0,0,0,0,3,0
M041,S001,Border-Gavaskar Trophy,India,Test,Australia vs England Test,26-01-2023,MCG,Melbourne,Australia,100000,Australia,England,Australia,114,wickets,Australia,Bat,P003,Ben Stokes,England,All-rounder,Left-hand bat,Right-arm fast-medium,46,100,6,0,4,12,5.6,2,0
M041,S001,Border-Gavaskar Trophy,India,Test,Australia vs England Test,26-01-2023,MCG,Melbourne,Australia,100000,Australia,England,Australia,114,wickets,Australia,Bat,P005,Kane Williamson,New Zealand,Batsman,Right-hand bat,Right-arm offbreak,104,2,2,1,0,0,0,1,0
M041,S001,Border-Gavaskar Trophy,India,Test,Australia vs England Test,26-01-2023,MCG,Melbourne,Australia,100000,Australia,England,Australia,114,wickets,Australia,Bat,P004,Jasprit Bumrah,India,Bowler,Right-hand bat,Right-arm fast,44,87,11,0,3,9,3.5,0,0
M041,S001,Border-Gavaskar Trophy,India,Test,Australia vs England Test,26-01-2023,MCG,Melbourne,Australia,100000,Australia,England,Australia,114,wickets,Australia,Bat,P004,Jasprit Bumrah,India,Bowler,Right-hand bat,Right-arm fast,32,85,9,0,1,3,6,1,0
M041,S001,Border-Gavaskar Trophy,India,Test,Australia vs England Test,26-01-2023,MCG,Melbourne,Australia,100000,Australia,England,Australia,114,wickets,Australia,Bat,P004,Jasprit Bumrah,India,Bowler,Right-hand bat,Right-arm fast,34,38,9,0,2,4,5,3,0
M042,S002,World Cup 2023,India,ODI,India vs New Zealand ODI,25-07-2023,Chinnaswamy Stadium,Bangalore,India,40000,India,New Zealand,New Zealand,89,runs,New Zealand,Bowl,P006,Shakib Al Hasan,Bangladesh,All-rounder,Left-hand bat,Left-arm orthodox,44,5,10,0,5,15,4.8,3,0
M042,S002,World Cup 2023,India,ODI,India vs New Zealand ODI,25-07-2023,Chinnaswamy Stadium,Bangalore,India,40000,India,New Zealand,New Zealand,89,runs,New Zealand,Bowl,P001,Virat Kohli,India,Batsman,Right-hand bat,None,107,4,1,1,0,0,0,3,0
M042,S002,World Cup 2023,India,ODI,India vs New Zealand ODI,25-07-2023,Chinnaswamy Stadium,Bangalore,India,40000,India,New Zealand,New Zealand,89,runs,New Zealand,Bowl,P002,Rohit Sharma,India,Batsman,Right-hand bat,None,115,106,7,1,0,0,0,0,0
M042,S002,World Cup 2023,India,ODI,India vs New Zealand ODI,25-07-2023,Chinnaswamy Stadium,Bangalore,India,40000,India,New Zealand,New Zealand,89,runs,New Zealand,Bowl,P008,Pat Cummins,Australia,Bowler,Right-hand bat,Right-arm fast,90,79,11,0,3,18,4.4,0,0
M042,S002,World Cup 2023,India,ODI,India vs New Zealand ODI,25-07-2023,Chinnaswamy Stadium,Bangalore,India,40000,India,New Zealand,New Zealand,89,runs,New Zealand,Bowl,P002,Rohit Sharma,India,Batsman,Right-hand bat,None,123,4,6,1,0,0,0,0,0
M043,S001,Border-Gavaskar Trophy,India,Test,India vs Bangladesh Test,03-03-2023,Eden Gardens,Kolkata,India,66000,India,Bangladesh,Bangladesh,79,wickets,India,Bat,P003,Ben Stokes,England,All-rounder,Left-hand bat,Right-arm fast-medium,119,51,8,1,5,25,3,3,0
M043,S001,Border-Gavaskar Trophy,India,Test,India vs Bangladesh Test,03-03-2023,Eden Gardens,Kolkata,India,66000,India,Bangladesh,Bangladesh,79,wickets,India,Bat,P007,MS Dhoni,India,Wicket-keeper,Right-hand bat,None,19,22,7,0,0,0,0,2,1
M043,S001,Border-Gavaskar Trophy,India,Test,India vs Bangladesh Test,03-03-2023,Eden Gardens,Kolkata,India,66000,India,Bangladesh,Bangladesh,79,wickets,India,Bat,P008,Pat Cummins,Australia,Bowler,Right-hand bat,Right-arm fast,64,13,3,0,1,5,7.4,0,0
M043,S001,Border-Gavaskar Trophy,India,Test,India vs Bangladesh Test,03-03-2023,Eden Gardens,Kolkata,India,66000,India,Bangladesh,Bangladesh,79,wickets,India,Bat,P002,Rohit Sharma,India,Batsman,Right-hand bat,None,101,5,4,1,0,0,0,0,0
M043,S001,Border-Gavaskar Trophy,India,Test,India vs Bangladesh Test,03-03-2023,Eden Gardens,Kolkata,India,66000,India,Bangladesh,Bangladesh,79,wickets,India,Bat,P004,Jasprit Bumrah,India,Bowler,Right-hand bat,Right-arm fast,50,109,3,0,1,6,3.5,2,0
M044,S001,Border-Gavaskar Trophy,India,Test,India vs Bangladesh Test,26-02-2023,Eden Gardens,Kolkata,India,66000,India,Bangladesh,Bangladesh,118,wickets,India,Bowl,P002,Rohit Sharma,India,Batsman,Right-hand bat,None,97,79,4,0,0,0,0,3,0
M044,S001,Border-Gavaskar Trophy,India,Test,India vs Bangladesh Test,26-02-2023,Eden Gardens,Kolkata,India,66000,India,Bangladesh,Bangladesh,118,wickets,India,Bowl,P007,MS Dhoni,India,Wicket-keeper,Right-hand bat,None,87,80,2,0,0,0,0,3,0
M044,S001,Border-Gavaskar Trophy,India,Test,India vs Bangladesh Test,26-02-2023,Eden Gardens,Kolkata,India,66000,India,Bangladesh,Bangladesh,118,wickets,India,Bowl,P001,Virat Kohli,India,Batsman,Right-hand bat,None,7,15,7,0,0,0,0,0,0
M044,S001,Border-Gavaskar Trophy,India,Test,India vs Bangladesh Test,26-02-2023,Eden Gardens,Kolkata,India,66000,India,Bangladesh,Bangladesh,118,wickets,India,Bowl,P008,Pat Cummins,Australia,Bowler,Right-hand bat,Right-arm fast,62,14,8,0,2,8,6.8,1,0
M044,S001,Border-Gavaskar Trophy,India,Test,India vs Bangladesh Test,26-02-2023,Eden Gardens,Kolkata,India,66000,India,Bangladesh,Bangladesh,118,wickets,India,Bowl,P005,Kane Williamson,New Zealand,Batsman,Right-hand bat,Right-arm offbreak,91,116,9,0,0,0,0,2,0
M045,S001,Border-Gavaskar Trophy,India,Test,Bangladesh vs England Test,28-01-2023,MCG,Melbourne,Australia,100000,Bangladesh,England,Bangladesh,52,wickets,England,Bat,P005,Kane Williamson,New Zealand,Batsman,Right-hand bat,Right-arm offbreak,102,72,5,1,0,0,0,3,0
M045,S001,Border-Gavaskar Trophy,India,Test,Bangladesh vs England Test,28-01-2023,MCG,Melbourne,Australia,100000,Bangladesh,England,Bangladesh,52,wickets,England,Bat,P007,MS Dhoni,India,Wicket-keeper,Right-hand bat,None,126,105,5,1,0,0,0,1,1
M045,S001,Border-Gavaskar Trophy,India,Test,Bangladesh vs England Test,28-01-2023,MCG,Melbourne,Australia,100000,Bangladesh,England,Bangladesh,52,wickets,England,Bat,P003,Ben Stokes,England,All-rounder,Left-hand bat,Right-arm fast-medium,59,32,11,0,0,0,0,3,0
M045,S001,Border-Gavaskar Trophy,India,Test,Bangladesh vs England Test,28-01-2023,MCG,Melbourne,Australia,100000,Bangladesh,England,Bangladesh,52,wickets,England,Bat,P001,Virat Kohli,India,Batsman,Right-hand bat,None,58,75,11,0,0,0,0,2,0
M045,S001,Border-Gavaskar Trophy,India,Test,Bangladesh vs England Test,28-01-2023,MCG,Melbourne,Australia,100000,Bangladesh,England,Bangladesh,52,wickets,England,Bat,P008,Pat Cummins,Australia,Bowler,Right-hand bat,Right-arm fast,26,34,9,0,4,24,8,2,0
M046,S002,World Cup 2023,India,ODI,India vs England ODI,11-05-2023,Lord's,London,England,30000,India,England,England,1,wickets,England,Bat,P005,Kane Williamson,New Zealand,Batsman,Right-hand bat,Right-arm offbreak,138,69,2,1,0,0,0,3,0
M046,S002,World Cup 2023,India,ODI,India vs England ODI,11-05-2023,Lord's,London,England,30000,India,England,England,1,wickets,England,Bat,P006,Shakib Al Hasan,Bangladesh,All-rounder,Left-hand bat,Left-arm orthodox,135,18,11,1,1,2,5.8,3,0
M046,S002,World Cup 2023,India,ODI,India vs England ODI,11-05-2023,Lord's,London,England,30000,India,England,England,1,wickets,England,Bat,P007,MS Dhoni,India,Wicket-keeper,Right-hand bat,None,148,107,8,1,0,0,0,0,0
M046,S002,World Cup 2023,India,ODI,India vs England ODI,11-05-2023,Lord's,London,England,30000,India,England,England,1,wickets,England,Bat,P007,MS Dhoni,India,Wicket-keeper,Right-hand bat,None,81,91,11,0,0,0,0,1,2
M046,S002,World Cup 2023,India,ODI,India vs England ODI,11-05-2023,Lord's,London,England,30000,India,England,England,1,wickets,England,Bat,P008,Pat Cummins,Australia,Bowler,Right-hand bat,Right-arm fast,13,20,9,0,2,6,4.1,2,0
M047,S002,World Cup 2023,India,ODI,Bangladesh vs Australia ODI,13-11-2023,MCG,Melbourne,Australia,100000,Bangladesh,Australia,Bangladesh,49,runs,Australia,Bat,P007,MS Dhoni,India,Wicket-keeper,Right-hand bat,None,102,61,10,1,0,0,0,3,1
M047,S002,World Cup 2023,India,ODI,Bangladesh vs Australia ODI,13-11-2023,MCG,Melbourne,Australia,100000,Bangladesh,Australia,Bangladesh,49,runs,Australia,Bat,P007,MS Dhoni,India,Wicket-keeper,Right-hand bat,None,130,21,1,1,0,0,0,2,2
M047,S002,World Cup 2023,India,ODI,Bangladesh vs Australia ODI,13-11-2023,MCG,Melbourne,Australia,100000,Bangladesh,Australia,Bangladesh,49,runs,Australia,Bat,P005,Kane Williamson,New Zealand,Batsman,Right-hand bat,Right-arm offbreak,40,13,6,0,0,0,0,3,0
M047,S002,World Cup 2023,India,ODI,Bangladesh vs Australia ODI,13-11-2023,MCG,Melbourne,Australia,100000,Bangladesh,Australia,Bangladesh,49,runs,Australia,Bat,P002,Rohit Sharma,India,Batsman,Right-hand bat,None,146,24,5,1,0,0,0,0,0
M047,S002,World Cup 2023,India,ODI,Bangladesh vs Australia ODI,13-11-2023,MCG,Melbourne,Australia,100000,Bangladesh,Australia,Bangladesh,49,runs,Australia,Bat,P003,Ben Stokes,England,All-rounder,Left-hand bat,Right-arm fast-medium,77,19,1,0,2,12,7.1,1,0
M048,S001,Border-Gavaskar Trophy,India,Test,New Zealand vs Australia Test,22-03-2023,MCG,Melbourne,Australia,100000,New Zealand,Australia,Australia,99,wickets,New Zealand,Bat,P002,Rohit Sharma,India,Batsman,Right-hand bat,None,14,56,10,0,0,0,0,1,0
M048,S001,Border-Gavaskar Trophy,India,Test,New Zealand vs Australia Test,22-03-2023,MCG,Melbourne,Australia,100000,New Zealand,Australia,Australia,99,wickets,New Zealand,Bat,P008,Pat Cummins,Australia,Bowler,Right-hand bat,Right-arm fast,145,55,3,1,3,9,4,3,0
M048,S001,Border-Gavaskar Trophy,India,Test,New Zealand vs Australia Test,22-03-2023,MCG,Melbourne,Australia,100000,New Zealand,Australia,Australia,99,wickets,New Zealand,Bat,P005,Kane Williamson,New Zealand,Batsman,Right-hand bat,Right-arm offbreak,105,7,5,1,0,0,0,1,0
M048,S001,Border-Gavaskar Trophy,India,Test,New Zealand vs Australia Test,22-03-2023,MCG,Melbourne,Australia,100000,New Zealand,Australia,Australia,99,wickets,New Zealand,Bat,P002,Rohit Sharma,India,Batsman,Right-hand bat,None,61,34,3,0,0,0,0,0,0
M048,S001,Border-Gavaskar Trophy,India,Test,New Zealand vs Australia Test,22-03-2023,MCG,Melbourne,Australia,100000,New Zealand,Australia,Australia,99,wickets,New Zealand,Bat,P008,Pat Cummins,Australia,Bowler,Right-hand bat,Right-arm fast,32,26,7,0,0,0,0,0,0
M049,S002,World Cup 2023,India,ODI,India vs Bangladesh ODI,26-02-2024,MCG,Melbourne,Australia,100000,India,Bangladesh,India,116,wickets,Bangladesh,Bat,P002,Rohit Sharma,India,Batsman,Right-hand bat,None,67,109,8,0,0,0,0,2,0
M049,S002,World Cup 2023,India,ODI,India vs Bangladesh ODI,26-02-2024,MCG,Melbourne,Australia,100000,India,Bangladesh,India,116,wickets,Bangladesh,Bat,P003,Ben Stokes,England,All-rounder,Left-hand bat,Right-arm fast-medium,57,97,10,0,0,0,0,1,0
M049,S002,World Cup 2023,India,ODI,India vs Bangladesh ODI,26-02-2024,MCG,Melbourne,Australia,100000,India,Bangladesh,India,116,wickets,Bangladesh,Bat,P006,Shakib Al Hasan,Bangladesh,All-rounder,Left-hand bat,Left-arm orthodox,41,117,8,0,3,12,7.9,1,0
M049,S002,World Cup 2023,India,ODI,India vs Bangladesh ODI,26-02-2024,MCG,Melbourne,Australia,100000,India,Bangladesh,India,116,wickets,Bangladesh,Bat,P003,Ben Stokes,England,All-rounder,Left-hand bat,Right-arm fast-medium,104,54,4,1,3,12,6.4,3,0
M049,S002,World Cup 2023,India,ODI,India vs Bangladesh ODI,26-02-2024,MCG,Melbourne,Australia,100000,India,Bangladesh,India,116,wickets,Bangladesh,Bat,P004,Jasprit Bumrah,India,Bowler,Right-hand bat,Right-arm fast,41,40,5,0,1,2,7.6,0,0
M050,S003,England Tour of India 2025,India,Test,Australia vs New Zealand Test,09-08-2023,Chinnaswamy Stadium,Bangalore,India,40000,Australia,New Zealand,New Zealand,40,wickets,Australia,Bat,P007,MS Dhoni,India,Wicket-keeper,Right-hand bat,None,143,10,3,1,0,0,0,2,2
M050,S003,England Tour of India 2025,India,Test,Australia vs New Zealand Test,09-08-2023,Chinnaswamy Stadium,Bangalore,India,40000,Australia,New Zealand,New Zealand,40,wickets,Australia,Bat,P005,Kane Williamson,New Zealand,Batsman,Right-hand bat,Right-arm offbreak,22,72,1,0,0,0,0,1,0
M050,S003,England Tour of India 2025,India,Test,Australia vs New Zealand Test,09-08-2023,Chinnaswamy Stadium,Bangalore,India,40000,Australia,New Zealand,New Zealand,40,wickets,Australia,Bat,P001,Virat Kohli,India,Batsman,Right-hand bat,None,53,19,3,0,0,0,0,3,0
M050,S003,England Tour of India 2025,India,Test,Australia vs New Zealand Test,09-08-2023,Chinnaswamy Stadium,Bangalore,India,40000,Australia,New Zealand,New Zealand,40,wickets,Australia,Bat,P007,MS Dhoni,India,Wicket-keeper,Right-hand bat,None,125,72,2,1,0,0,0,3,0
M050,S003,England Tour of India 2025,India,Test,Australia vs New Zealand Test,09-08-2023,Chinnaswamy Stadium,Bangalore,India,40000,Australia,New Zealand,New Zealand,40,wickets,Australia,Bat,P004,Jasprit Bumrah,India,Bowler,Right-hand bat,Right-arm fast,143,60,4,1,5,10,5.7,0,0
M051,S003,England Tour of India 2025,India,Test,New Zealand vs Australia Test,14-02-2024,MCG,Melbourne,Australia,100000,New Zealand,Australia,New Zealand,32,runs,New Zealand,Bat,P001,Virat Kohli,India,Batsman,Right-hand bat,None,23,78,3,0,0,0,0,2,0
M051,S003,England Tour of India 2025,India,Test,New Zealand vs Australia Test,14-02-2024,MCG,Melbourne,Australia,100000,New Zealand,Australia,New Zealand,32,runs,New Zealand,Bat,P007,MS Dhoni,India,Wicket-keeper,Right-hand bat,None,60,87,8,0,0,0,0,3,2
M051,S003,England Tour of India 2025,India,Test,New Zealand vs Australia Test,14-02-2024,MCG,Melbourne,Australia,100000,New Zealand,Australia,New Zealand,32,runs,New Zealand,Bat,P006,Shakib Al Hasan,Bangladesh,All-rounder,Left-hand bat,Left-arm orthodox,96,34,9,0,5,20,3.6,3,0
M051,S003,England Tour of India 2025,India,Test,New Zealand vs Australia Test,14-02-2024,MCG,Melbourne,Australia,100000,New Zealand,Australia,New Zealand,32,runs,New Zealand,Bat,P003,Ben Stokes,England,All-rounder,Left-hand bat,Right-arm fast-medium,20,84,11,0,0,0,0,0,0
M051,S003,England Tour of India 2025,India,Test,New Zealand vs Australia Test,14-02-2024,MCG,Melbourne,Australia,100000,New Zealand,Australia,New Zealand,32,runs,New Zealand,Bat,P007,MS Dhoni,India,Wicket-keeper,Right-hand bat,None,59,102,6,0,0,0,0,1,0
M052,S002,World Cup 2023,India,ODI,Australia vs England ODI,04-07-2024,Lord's,London,England,30000,Australia,England,England,78,runs,England,Bowl,P008,Pat Cummins,Australia,Bowler,Right-hand bat,Right-arm fast,23,55,2,0,2,12,4.1,0,0
M052,S002,World Cup 2023,India,ODI,Australia vs England ODI,04-07-2024,Lord's,London,England,30000,Australia,England,England,78,runs,England,Bowl,P007,MS Dhoni,India,Wicket-keeper,Right-hand bat,None,48,11,2,0,0,0,0,2,0
M052,S002,World Cup 2023,India,ODI,Australia vs England ODI,04-07-2024,Lord's,London,England,30000,Australia,England,England,78,runs,England,Bowl,P005,Kane Williamson,New Zealand,Batsman,Right-hand bat,Right-arm offbreak,37,9,5,0,0,0,0,0,0
M052,S002,World Cup 2023,India,ODI,Australia vs England ODI,04-07-2024,Lord's,London,England,30000,Australia,England,England,78,runs,England,Bowl,P003,Ben Stokes,England,All-rounder,Left-hand bat,Right-arm fast-medium,97,120,1,0,0,0,0,0,0
M052,S002,World Cup 2023,India,ODI,Australia vs England ODI,04-07-2024,Lord's,London,England,30000,Australia,England,England,78,runs,England,Bowl,P002,Rohit Sharma,India,Batsman,Right-hand bat,None,48,4,11,0,0,0,0,1,0
M053,S001,Border-Gavaskar Trophy,India,Test,Bangladesh vs Australia Test,02-02-2023,Lord's,London,England,30000,Bangladesh,Australia,Bangladesh,22,wickets,Australia,Bat,P002,Rohit Sharma,India,Batsman,Right-hand bat,None,21,39,8,0,0,0,0,2,0
M053,S001,Border-Gavaskar Trophy,India,Test,Bangladesh vs Australia Test,02-02-2023,Lord's,London,England,30000,Bangladesh,Australia,Bangladesh,22,wickets,Australia,Bat,P006,Shakib Al Hasan,Bangladesh,All-rounder,Left-hand bat,Left-arm orthodox,16,78,3,0,3,9,3.7,3,0
M053,S001,Border-Gavaskar Trophy,India,Test,Bangladesh vs Australia Test,02-02-2023,Lord's,London,England,30000,Bangladesh,Australia,Bangladesh,22,wickets,Australia,Bat,P001,Virat Kohli,India,Batsman,Right-hand bat,None,122,108,5,1,0,0,0,0,0
M053,S001,Border-Gavaskar Trophy,India,Test,Bangladesh vs Australia Test,02-02-2023,Lord's,London,England,30000,Bangladesh,Australia,Bangladesh,22,wickets,Australia,Bat,P006,Shakib Al Hasan,Bangladesh,All-rounder,Left-hand bat,Left-arm orthodox,113,36,7,1,4,20,3.4,1,0
M053,S001,Border-Gavaskar Trophy,India,Test,Bangladesh vs Australia Test,02-02-2023,Lord's,London,England,30000,Bangladesh,Australia,Bangladesh,22,wickets,Australia,Bat,P001,Virat Kohli,India,Batsman,Right-hand bat,None,13,78,5,0,0,0,0,3,0
M054,S002,World Cup 2023,India,ODI,Bangladesh vs New Zealand ODI,21-07-2024,Lord's,London,England,30000,Bangladesh,New Zealand,Bangladesh,44,runs,New Zealand,Bowl,P008,Pat Cummins,Australia,Bowler,Right-hand bat,Right-arm fast,71,17,5,0,5,20,6.8,3,0
M054,S002,World Cup 2023,India,ODI,Bangladesh vs New Zealand ODI,21-07-2024,Lord's,London,England,30000,Bangladesh,New Zealand,Bangladesh,44,runs,New Zealand,Bowl,P007,MS Dhoni,India,Wicket-keeper,Right-hand bat,None,34,41,4,0,0,0,0,0,2
M054,S002,World Cup 2023,India,ODI,Bangladesh vs New Zealand ODI,21-07-2024,Lord's,London,England,30000,Bangladesh,New Zealand,Bangladesh,44,runs,New Zealand,Bowl,P005,Kane Williamson,New Zealand,Batsman,Right-hand bat,Right-arm offbreak,104,98,8,1,0,0,0,2,0
M054,S002,World Cup 2023,India,ODI,Bangladesh vs New Zealand ODI,21-07-2024,Lord's,London,England,30000,Bangladesh,New Zealand,Bangladesh,44,runs,New Zealand,Bowl,P002,Rohit Sharma,India,Batsman,Right-hand bat,None,101,14,3,1,0,0,0,1,0
M054,S002,World Cup 2023,India,ODI,Bangladesh vs New Zealand ODI,21-07-2024,Lord's,London,England,30000,Bangladesh,New Zealand,Bangladesh,44,runs,New Zealand,Bowl,P007,MS Dhoni,India,Wicket-keeper,Right-hand bat,None,13,3,2,0,0,0,0,2,2
M055,S002,World Cup 2023,India,ODI,Australia vs India ODI,20-11-2023,Chinnaswamy Stadium,Bangalore,India,40000,Australia,India,Australia,114,runs,India,Bowl,P003,Ben Stokes,England,All-rounder,Left-hand bat,Right-arm fast-medium,146,115,11,1,3,18,3.9,2,0
M055,S002,World Cup 2023,India,ODI,Australia vs India ODI,20-11-2023,Chinnaswamy Stadium,Bangalore,India,40000,Australia,India,Australia,114,runs,India,Bowl,P005,Kane Williamson,New Zealand,Batsman,Right-hand bat,Right-arm offbreak,35,98,2,0,0,0,0,2,0
M055,S002,World Cup 2023,India,ODI,Australia vs India ODI,20-11-2023,Chinnaswamy Stadium,Bangalore,India,40000,Australia,India,Australia,114,runs,India,Bowl,P001,Virat Kohli,India,Batsman,Right-hand bat,None,40,71,4,0,0,0,0,0,0
M055,S002,World Cup 2023,India,ODI,Australia vs India ODI,20-11-2023,Chinnaswamy Stadium,Bangalore,India,40000,Australia,India,Australia,114,runs,India,Bowl,P006,Shakib Al Hasan,Bangladesh,All-rounder,Left-hand bat,Left-arm orthodox,45,79,9,0,2,12,2.9,0,0
M055,S002,World Cup 2023,India,ODI,Australia vs India ODI,20-11-2023,Chinnaswamy Stadium,Bangalore,India,40000,Australia,India,Australia,114,runs,India,Bowl,P005,Kane Williamson,New Zealand,Batsman,Right-hand bat,Right-arm offbreak,135,24,8,1,0,0,0,2,0
M056,S003,England Tour of India 2025,India,Test,Australia vs New Zealand Test,26-01-2023,MCG,Melbourne,Australia,100000,Australia,New Zealand,New Zealand,51,wickets,New Zealand,Bowl,P003,Ben Stokes,England,All-rounder,Left-hand bat,Right-arm fast-medium,58,81,7,0,1,2,3,0,0
M056,S003,England Tour of India 2025,India,Test,Australia vs New Zealand Test,26-01-2023,MCG,Melbourne,Australia,100000,Australia,New Zealand,New Zealand,51,wickets,New Zealand,Bowl,P008,Pat Cummins,Australia,Bowler,Right-hand bat,Right-arm fast,44,31,3,0,2,10,6.3,1,0
M056,S003,England Tour of India 2025,India,Test,Australia vs New Zealand Test,26-01-2023,MCG,Melbourne,Australia,100000,Australia,New Zealand,New Zealand,51,wickets,New Zealand,Bowl,P001,Virat Kohli,India,Batsman,Right-hand bat,None,73,5,2,0,0,0,0,3,0
M056,S003,England Tour of India 2025,India,Test,Australia vs New Zealand Test,26-01-2023,MCG,Melbourne,Australia,100000,Australia,New Zealand,New Zealand,51,wickets,New Zealand,Bowl,P007,MS Dhoni,India,Wicket-keeper,Right-hand bat,None,20,73,2,0,0,0,0,0,0
M056,S003,England Tour of India 2025,India,Test,Australia vs New Zealand Test,26-01-2023,MCG,Melbourne,Australia,100000,Australia,New Zealand,New Zealand,51,wickets,New Zealand,Bowl,P007,MS Dhoni,India,Wicket-keeper,Right-hand bat,None,109,117,2,1,0,0,0,3,0
M057,S002,World Cup 2023,India,ODI,Australia vs England ODI,16-04-2023,Lord's,London,England,30000,Australia,England,Australia,24,wickets,Australia,Bat,P008,Pat Cummins,Australia,Bowler,Right-hand bat,Right-arm fast,131,74,8,1,0,0,0,1,0
M057,S002,World Cup 2023,India,ODI,Australia vs England ODI,16-04-2023,Lord's,London,England,30000,Australia,England,Australia,24,wickets,Australia,Bat,P002,Rohit Sharma,India,Batsman,Right-hand bat,None,128,85,5,1,0,0,0,0,0
M057,S002,World Cup 2023,India,ODI,Australia vs England ODI,16-04-2023,Lord's,London,England,30000,Australia,England,Australia,24,wickets,Australia,Bat,P007,MS Dhoni,India,Wicket-keeper,Right-hand bat,None,93,15,11,0,0,0,0,3,1
